title,type,description,release_year,runtime,genres,imdb_score,tmdb_popularity,service
Italian Studies,MOVIE,"A mysterious woman wanders the streets of Manhattan in a confused state. Finding herself inexplicably drawn to a group of teenagers she embarks on an adventure with them through the cityscape and into the unknown. As the night progresses, she approaches something intangible on the journey back to herself.",2022,81,['drama'],4.8,4.126,Hulu
Sex Appeal,MOVIE,"Avery, a teenager with a tendency towards perfectionism, enlists her friend Larson to help her prepare for her first time with her long-distance boyfriend.",2022,90,"['comedy', 'romance', 'drama']",5.2,286.535,Hulu
WWE NXT: Level Up,SHOW,Catch some of WWE’s brightest young talent as they look to begin their climb to the top of NXT 2.0 as WWE’s groundbreaking new show.,2022,40,"['drama', 'sport', 'action']",6.9,17.522,Hulu
Alternative Therapy,SHOW,"Selva is an eccentric relationship counselor who has made a name for herself with her unorthodox sessions. But Selva’s career hits a roadblock when she takes on Elías and Malena, a young couple who are seeking guidance on how to separate.",2021,38,"['drama', 'comedy']",,11.433,Hulu
That's My Jam,SHOW,"In each episode, two teams of two celebrities compete in a series of music, dance, and trivia-based games and musical performances for a charity of their choice.",2021,43,['reality'],7.1,5.735,Hulu
Pharma Bro,MOVIE,"A documentary profiling Martin Shkreli, the financial entrepreneur and pharmaceutical tycoon from Brooklyn, New York, known for raising the price of an AIDS drug 5500% overnight, buying the sole copy of a Wu-Tang Clan album for $2 million dollars and being convicted of securities fraud. The most hated man in America, Martin Shkreli is Pharma Bro.",2021,85,['documentation'],5.0,3.811,Hulu
Blippi Wonders,SHOW,"Ever curious Blippi sets off on comedic and fun adventures in his BlippiMobile along with his faithful sidekicks TABBS & FETCH, who help him find the answers to a burning question of the day. This animated series allows us to take Blippi places he couldn't normally go in live-actions and appeal audiences around the world.",2021,7,['animation'],,4.343,Hulu
Rock Solid Builds,SHOW,"Following a construction journey like no other, Rock Solid Builds takes viewers to Newfoundland where third-generation builder Randy Spracklin and his team battle the island’s rugged terrain and notoriously harsh weather to pull off historic renos and jaw-dropping builds.",2021,44,['reality'],9.5,0.741,Hulu
Bloods,SHOW,"When tough-acting loner Maleek (Kayo) is paired with over-friendly divorcee Wendy, their partnership looks dead on arrival. But pretty soon they're giving each other life support.",2021,24,['comedy'],6.4,30.391,Hulu
Joe Millionaire: For Richer or Poorer,SHOW,"Followed by two single men, one is an actual millionaire, the second one is a dirt broke. They will date twenty women, these women have no idea who's the real ""Joe Millionaire"" and who's just the average Joe.",2022,47,"['romance', 'reality']",6.4,13.261,Hulu
Lantern's Lane,MOVIE,"A recent college graduate and her estranged high school friends return to Lantern's Lane, the location of an evil urban legend and must fight to survive the night.",2021,95,"['thriller', 'comedy', 'horror']",3.2,3.655,Hulu
Enemies of the State,MOVIE,"From the outside, the DeHart’s were an All-American family. Parents Paul and Leann were U.S. Military members, and son Matt was obsessed with computers from an early age. As a military family, they moved around during Matt’s adolescence, and Matt really grew up online. When Matt’s work with the hacker collective Anonymous rouses the suspicions of the U.S. government, the family is drawn into a bizarre web of secrets and espionage.",2021,103,['documentation'],6.1,2.7,Hulu
The Year of the Everlasting Storm,MOVIE,"Featuring seven stories from seven auteurs from around the world, the film chronicles this unprecedented moment in time, and is a true love letter to the power of cinema and its storytellers.",2021,115,['drama'],5.8,2.934,Hulu
The Next Thing You Eat,SHOW,"From chef David Chang and Academy Award–winning documentary filmmaker Morgan Neville, The Next Thing You Eat is a six-episode docuseries that explores the seismic changes happening all around us and what they mean for the way we'll eat in the future. Chang and a diverse cast of characters dive headfirst into what lies ahead, including everything from burger-flipping robots, to lab-grown fish, to insect farms, to artificial intelligence calling all the shots.",2021,33,['documentation'],6.9,0.65,Hulu
Married at First Sight: Unmatchables,SHOW,Married at First Sight (2014) experts Pastor Calvin Roberson and Dr. Viviana Coles work to match 16 applicants from previous seasons by helping them discover another chance at love.,2021,42,['reality'],5.3,1.014,Hulu
Pride,SHOW,"Six renowned LGBTQ+ directors explore heroic and heartbreaking stories that define America as a nation. The limited series spans the FBI surveillance of homosexuals during the 1950s Lavender Scare to the “Culture Wars” of the 1990s and beyond, exploring the queer legacy of the Civil Rights movement and the battle over marriage equality.",2021,46,['drama'],,1.4,Hulu
Crime Scene Kitchen,SHOW,"A culinary guessing game in which bakers are tasked with decoding what type of dessert was made when all that’s left are the crumbs, flour trails, and a few elusive clues. They must then recreate the recipe for celebrity judges who will determine how closely their sweet treat matches the missing dessert.",2021,43,['reality'],7.3,1.4,Hulu
Beans,MOVIE,"Twelve-year-old Beans is on the edge: torn between innocent childhood and reckless adolescence; forced to grow up fast and become the tough Mohawk warrior she needs to be during the Oka Crisis, the turbulent Indigenous uprising that tore Quebec and Canada apart for 78 tense days in the summer of 1990.",2021,92,['drama'],6.9,2.193,Hulu
Cheese: A Love Story,SHOW,"An exploration and celebration of one of the world’s most beloved foods through the lens of Afrim Pristine, the world’s youngest Maître Fromager, or cheese master. In a six-part journey, Afrim travels to some of the most iconic places and secret hidden gems you’ve never heard of to show the world of cheese like it’s never been seen before.",2021,44,['documentation'],,0.6,Hulu
Night of the Kings,MOVIE,"A young man is sent to ""La Maca,"" a prison in the middle of the Ivorian forest ruled by its inmates. As tradition goes with the rising of the red moon, he is designated by the Boss to be the new ""Roman"" and must tell a story to the other prisoners. Learning what fate awaits him, he begins to narrate the mystical life of the legendary outlaw named ""Zama King"" and has no choice but to make his story last until dawn.",2021,90,"['drama', 'fantasy']",6.6,6.447,Hulu
Women of the Movement,SHOW,An anthology series that chronicles the civil rights movement as told by the women behind it.,2022,49,"['drama', 'history']",7.1,4.872,Hulu
The Man Who Sold His Skin,MOVIE,"To be able to travel to Europe and find the love of his life, Sam Ali, a Syrian refugee, accepts to have his back tattooed by one of the most sulfurous contemporary artist; becoming that way a precious work of art.",2021,104,['drama'],7.0,8.264,Hulu
The Big Leap,SHOW,"Follow a group of diverse, down-on-their-luck characters attempting to change their lives by participating in a potentially life-ruining reality dance show that builds to a live production of “Swan Lake.”",2021,44,"['drama', 'comedy']",7.5,4.417,Hulu
Charli XCX: Alone Together,MOVIE,Following the 5 week process of how Charli XCX's 2020 album 'how i'm feeling now' was created during the COVID-19 pandemic quarantine.,2022,67,"['music', 'documentation']",5.8,6.453,Hulu
Stray,MOVIE,"The world of Zeytin, a stray dog living life on the streets of Istanbul.",2021,72,['documentation'],6.9,3.602,Hulu
kid 90,MOVIE,"As a teenager in the '90s, Soleil Moon Frye carried a video camera everywhere she went. She documented hundreds of hours of footage and then locked it away for over 20 years.",2021,71,"['documentation', 'history', 'family']",6.8,6.559,Hulu
The Unusual Suspects,SHOW,Follows the theft of a multi-million-dollar necklace and the women from different walks of life who come together to ensure that justice is served.,2021,51,"['comedy', 'drama']",6.8,3.388,Hulu
Then Came You,MOVIE,"A lonely widow plans a trip around the world with her husband's ashes, to visit the places they loved in the movies. During her first stop in Scotland at the beautiful estate she stays in, she meets the innkeeper who changes her life forever.",2021,94,"['romance', 'comedy']",6.0,4.903,Hulu
We Broke Up,MOVIE,"Longtime couple Lori and Doug break up just days before Lori's little sister Bea's wedding to Jayson. In order to not disrupt the fun, they decide to pretend they're still together until the weekend is over.",2021,80,"['comedy', 'drama', 'romance']",4.9,43.343,Hulu
Dark Web: Cicada 3301,MOVIE,"Genius hacker Connor discovers Cicada 3301, an online treasure hunt that could be a recruiting tool for a secret society. Soon Conner, art-expert friend Avi, and secretive librarian Gwen are dashing from graffiti sites to ancient libraries to uncover real-world clues. But they must outrun aggressive NSA agents, also hot on the trail of Cicada, who want the glory for themselves.",2021,104,"['thriller', 'action', 'comedy']",4.9,15.58,Hulu
American Night,MOVIE,"A courier carrying Andy Warhol's famous ""Pink Marilyn"" arrives in New York City. Art and life collide - as John Kaplan tries to juggle the mob and his talent as an art forger with his love for Sarah Flores - and chaos ensues.",2021,123,"['action', 'crime', 'drama', 'thriller', 'european']",5.4,8.457,Hulu
America's Got Talent: Extreme,SHOW,"Reality competition series showcasing the most outrageous, unique and jaw-dropping acts of enormous scale and magnitude that simply can’t be confined to a theater stage. Contestants will vie for a chance to win a $500,000 prize and the ultimate title, the champion of “America’s Got Talent: Extreme.”",2022,84,['reality'],5.3,48.926,Hulu
